Airline,Overall Rating,PredTotal_LR,Error
Qatar Airways,5,5.208544112213491,4.170882244269816
Qatar Airways,10,9.491349190549592,5.086508094504083
Qatar Airways,6,7.446956340051818,24.115939000863634
Qatar Airways,10,9.141791146299315,8.582088537006847
Qatar Airways,5,3.258451251477006,34.83097497045988
Qatar Airways,9,9.442683440109215,4.9187048901023935
Qatar Airways,10,9.16802337343782,8.319766265621809
Qatar Airways,4,5.785825495807631,44.64563739519078
Qatar Airways,10,7.902777085812428,20.972229141875722
Qatar Airways,1,3.4545572787351544,245.45572787351543
Qatar Airways,1,2.4760378889260286,147.60378889260286
Qatar Airways,9,9.318544975492006,3.5393886165778494
Qatar Airways,5,8.674891600653027,73.49783201306053
Qatar Airways,1,3.8463660914979307,284.63660914979306
Qatar Airways,9,9.48913193475088,5.434799275009776
Qatar Airways,10,9.338135598064602,6.618644019353982
Qatar Airways,2,1.0484152719256767,47.579236403716166
Qatar Airways,10,8.974490457101625,10.255095428983747
Qatar Airways,9,9.263382618909787,2.9264735434420825
Qatar Airways,3,4.402294977583337,46.74316591944458
Qatar Airways,10,9.271974602825779,7.280253971742212
Qatar Airways,9,7.684304207267543,14.618842141471747
Qatar Airways,8,7.144408096384912,10.694898795188601
Qatar Airways,7,5.986219447022039,14.482579328256586
Qatar Airways,3,5.3626393758435436,78.75464586145145
Qatar Airways,6,5.946322125815495,0.8946312364084127
Qatar Airways,8,7.758431484242081,3.019606446973988
Qatar Airways,5,6.883804655511291,37.67609311022582
Qatar Airways,9,9.36889607767697,4.09884530752189
Qatar Airways,7,6.056741602556218,13.4751199634826
Qatar Airways,2,3.5075713633169743,75.37856816584872
Qatar Airways,3,6.134358128077285,104.47860426924285
Qatar Airways,10,9.557670379295368,4.423296207046317
Qatar Airways,5,6.404070426861077,28.08140853722154
Qatar Airways,2,4.351399457199582,117.5699728599791
Qatar Airways,4,5.811562808440017,45.289070211000414
Qatar Airways,6,9.332305100468174,55.538418341136236
Qatar Airways,1,0.9757344343381014,2.4265565661898636
Qatar Airways,1,1.4035713371462633,40.35713371462633
Qatar Airways,6,5.981649998786883,0.3058333535519431
Qatar Airways,3,4.349998510857228,44.999950361907594
Qatar Airways,9,9.389278719131273,4.325319101458586
Qatar Airways,9,9.511972707774124,5.68858564193471
Qatar Airways,10,5.833650389413866,41.66349610586134
Qatar Airways,6,7.562063577729708,26.0343929621618
Qatar Airways,8,7.627296224684633,4.658797191442088
Qatar Airways,1,1.0406639598460956,4.066395984609561
Qatar Airways,9,7.3576102169899515,18.248775366778315
Qatar Airways,10,9.34594405606678,6.540559439332192
Qatar Airways,2,0.7914885613514646,60.42557193242677
Qatar Airways,8,9.014243163023353,12.678039537791918
Qatar Airways,9,9.357637870704883,3.973754118943143
Qatar Airways,3,4.313319462606784,43.77731542022613
Qatar Airways,10,9.233159967733124,7.668400322668757
Qatar Airways,1,1.2395610163071131,23.956101630711313
Qatar Airways,2,5.344870017632113,167.24350088160566
Qatar Airways,10,9.38050587482825,6.194941251717498
Qatar Airways,1,1.2801523742473788,28.015237424737883
Qatar Airways,1,2.460338094682629,146.0338094682629
Qatar Airways,2,1.3908991611213533,30.455041943932336
Qatar Airways,10,9.566898556934307,4.331014430656932
Qatar Airways,10,9.115259411828097,8.84740588171903
Qatar Airways,1,3.156409695784663,215.64096957846627
Qatar Airways,4,6.16831814331918,54.2079535829795
Qatar Airways,9,9.06412002068305,0.7124446742561198
Qatar Airways,9,9.222668452553085,2.4740939172565035
Qatar Airways,1,0.9741929533286258,2.5807046671374234
Qatar Airways,2,1.1871556610444176,40.64221694777912
Qatar Airways,5,6.204440959098465,24.088819181969292
Qatar Airways,10,9.414330010676059,5.856699893239412
Qatar Airways,4,4.31051300417289,7.762825104322246
Qatar Airways,1,3.958877511581134,295.8877511581134
Qatar Airways,8,6.238435684587149,22.019553942660643
Qatar Airways,2,2.705225963919075,35.26129819595376
Qatar Airways,7,6.046137770502412,13.626603278536972
Qatar Airways,7,5.016476327068992,28.33605247044297
Qatar Airways,1,1.105074789748689,10.5074789748689
Qatar Airways,2,5.931015185187085,196.55075925935424
Qatar Airways,10,6.33188316548075,36.681168345192496
Qatar Airways,5,4.2023200428360115,15.95359914327977
Qatar Airways,3,3.157206140160362,5.240204672012065
Qatar Airways,3,2.710158387693891,9.661387076870298
Qatar Airways,3,1.0650732264387615,64.49755911870795
Qatar Airways,10,9.193936260502221,8.060637394977785
Qatar Airways,9,9.521541706003353,5.794907844481696
Qatar Airways,2,1.04404057841437,47.797971079281496
Qatar Airways,7,6.114213713833041,12.654089802385128
Qatar Airways,7,6.539021350609135,6.585409277012363
Qatar Airways,10,9.516789119915723,4.8321088008427715
Qatar Airways,1,0.8832854841766249,11.671451582337511
Qatar Airways,10,9.508082588091929,4.9191741190807114
Qatar Airways,10,9.539975081877449,4.600249181225511
Qatar Airways,10,9.503163779867178,4.9683622013282225
Qatar Airways,10,9.354979256656218,6.450207433437818
Qatar Airways,5,6.304820699386896,26.096413987737925
Qatar Airways,9,9.38554867630419,4.283874181157661
Qatar Airways,5,3.758722864638302,24.82554270723396
Qatar Airways,1,1.3073428879916869,30.734288799168684
Qatar Airways,7,5.773717903130808,17.518315669559886
Qatar Airways,10,9.288924827707223,7.110751722927766
Qatar Airways,9,6.231935302936708,30.756274411814356
Qatar Airways,3,4.620942466984657,54.031415566155225
Qatar Airways,9,7.759966739324309,13.778147340841013
Qatar Airways,1,7.379163802182489,637.9163802182488
Qatar Airways,5,4.520852232593094,9.582955348138125
Qatar Airways,10,9.427195280402316,5.728047195976842
Qatar Airways,10,9.38019153110411,6.1980846889589
Qatar Airways,1,0.6918145098303015,30.818549016969854
Qatar Airways,1,2.937652582110538,193.7652582110538
Qatar Airways,10,7.696882839713093,23.03117160286907
Qatar Airways,4,5.9502347969809,48.7558699245225
Qatar Airways,4,5.981655631874535,49.54139079686337
Qatar Airways,1,1.0690767311776226,6.907673117762259
Qatar Airways,10,7.706227959377122,22.93772040622878
Qatar Airways,6,7.791153624987794,29.852560416463238
Qatar Airways,10,9.554513098835338,4.454869011646618
Qatar Airways,5,7.341394097759007,46.827881955180146
Qatar Airways,9,9.26554997815352,2.9505553128168986
Qatar Airways,1,4.768343465126241,376.8343465126241
Qatar Airways,8,7.753324740060325,3.083440749245936
Qatar Airways,10,9.476530914896705,5.234690851032955
Qatar Airways,8,7.049221358483365,11.884733018957938
Qatar Airways,10,7.6813385216212655,23.186614783787345
Qatar Airways,9,6.11204376391546,32.08840262316156
Qatar Airways,9,9.534899891557039,5.943332128411545
Qatar Airways,10,9.53756425618964,4.624357438103601
Qatar Airways,2,1.6302837737043014,18.48581131478493
Qatar Airways,7,7.961870920076949,13.741013143956414
Qatar Airways,7,4.319094361435392,38.29865197949441
Qatar Airways,5,4.9966330715996,0.06733856800799742
Qatar Airways,4,4.548107837975269,13.702695949381717
Qatar Airways,6,6.310485962383871,5.174766039731186
Qatar Airways,6,9.363731514828313,56.062191913805215
Qatar Airways,10,9.400816313912536,5.991836860874642
Qatar Airways,7,7.663002545480358,9.47146493543369
Qatar Airways,10,9.369010230886694,6.3098976911330595
Qatar Airways,8,9.536881627471386,19.211020343392327
Qatar Airways,10,9.449085794024699,5.509142059753014
Qatar Airways,7,7.529967279315553,7.5709611330793285
Qatar Airways,2,0.9609241403031854,51.95379298484073
Qatar Airways,10,9.53991026828581,4.6008973171418965
Qatar Airways,9,9.43959435405135,4.884381711681662
Qatar Airways,10,9.349451997158567,6.5054800284143255
Qatar Airways,9,9.449038964331315,4.989321825903501
Qatar Airways,8,9.424568381609378,17.80710477011722
Qatar Airways,2,3.3482951333172757,67.41475666586379
Qatar Airways,10,9.438466115386795,5.6153388461320475
Qatar Airways,10,9.435561862521638,5.64438137478362
Qatar Airways,9,7.713309444548486,14.296561727239046
Qatar Airways,9,9.278036808895273,3.0892978766141415
Qatar Airways,9,7.400884319003592,17.7679520110712
Qatar Airways,10,9.146347910220722,8.536520897792776
Qatar Airways,10,9.388549260719635,6.114507392803645
Qatar Airways,1,1.4106249184732003,41.062491847320025
Qatar Airways,9,9.450053758433146,5.000597315923845
Qatar Airways,9,9.193397268370946,2.148858537454955
Qatar Airways,10,9.109362996450509,8.906370035494913
Qatar Airways,6,6.058703147037714,0.9783857839618992
Qatar Airways,10,9.341400746301058,6.585992536989416
Qatar Airways,10,7.851653563339012,21.483464366609883
Qatar Airways,10,9.122503681180266,8.77496318819734
Qatar Airways,3,4.85523995916742,61.84133197224734
Qatar Airways,3,5.705339535441428,90.17798451471425
Qatar Airways,4,2.4337199135490355,39.157002161274114
Qatar Airways,5,4.220828098626774,15.583438027464513
Qatar Airways,10,9.297332884478504,7.026671155214963
Qatar Airways,2,4.505923301192854,125.29616505964269
Qatar Airways,8,7.747393821456084,3.157577231798947
Qatar Airways,10,9.287739048422003,7.122609515779973
Qatar Airways,8,7.698263513977359,3.77170607528301
Qatar Airways,2,4.144740960952147,107.23704804760735
Qatar Airways,10,7.807251223505263,21.92748776494737
Qatar Airways,9,7.693442338789492,14.517307346783424
Qatar Airways,4,2.6558114793013483,33.604713017466295
Qatar Airways,2,2.5202165563702725,26.010827818513626
Qatar Airways,2,1.5754635847859453,21.226820760702736
Qatar Airways,1,2.3030050850336807,130.30050850336806
Qatar Airways,8,9.131755592456958,14.146944905711978
Qatar Airways,9,4.366535343519409,51.482940627562115
Qatar Airways,9,7.762898931936599,13.74556742292668
Qatar Airways,3,1.1676394948078472,61.07868350640509
Qatar Airways,10,5.8452370098642845,41.547629901357155
Qatar Airways,1,3.0006856432160784,200.06856432160785
Qatar Airways,6,3.616727642667879,39.721205955535346
Qatar Airways,5,6.202992904172061,24.059858083441217
Qatar Airways,3,1.5655955545673113,47.81348151442296
Qatar Airways,2,1.1850175430344119,40.749122848279406
Qatar Airways,10,8.733989919073151,12.660100809268489
Qatar Airways,10,9.528538895641669,4.714611043583314
Qatar Airways,10,9.461176866528684,5.388231334713165
Qatar Airways,4,6.935026322371512,73.3756580592878
Qatar Airways,8,5.987767806304408,25.152902421194902
Qatar Airways,3,5.5389386259342945,84.63128753114314
Qatar Airways,4,3.0374311117189885,24.06422220702529
Qatar Airways,1,3.0192898420347465,201.92898420347464
Qatar Airways,10,7.871948887985644,21.28051112014356
Qatar Airways,1,1.1622603568972159,16.226035689721584
Qatar Airways,9,7.45704556511331,17.14393816540767
Qatar Airways,10,9.167768370767607,8.322316292323926
Qatar Airways,9,7.8562960856744475,12.707821270283917
Qatar Airways,9,9.38850156014043,4.316684001560331
Qatar Airways,3,1.2893754748911201,57.02081750362933
Qatar Airways,10,9.516728674672274,4.832713253277259
Qatar Airways,3,7.319989064754264,143.9996354918088
Qatar Airways,10,9.261964164856925,7.380358351430746
Qatar Airways,7,7.578141971507555,8.259171021536499
Qatar Airways,2,4.564197711677898,128.2098855838949
Qatar Airways,7,7.564424586767244,8.063208382389206
Qatar Airways,5,7.690931253488252,53.81862506976504
Qatar Airways,10,9.382566156536148,6.174338434638518
Qatar Airways,8,6.1736391214859845,22.829510981425194
Qatar Airways,7,9.452064224335212,35.02948891907445
Qatar Airways,10,7.8064956373385765,21.935043626614235
Qatar Airways,10,9.50507692668129,4.949230733187093
Qatar Airways,2,2.4452591202411758,22.262956012058787
Qatar Airways,2,5.32463304650174,166.231652325087
Qatar Airways,9,8.792259856961417,2.3082238115398113
Qatar Airways,1,0.9514705608675764,4.852943913242358
Qatar Airways,4,6.007294988642494,50.18237471606235
Qatar Airways,10,9.46125005643637,5.3874994356363
Qatar Airways,8,9.401442470193022,17.51803087741277
Qatar Airways,5,5.995524752316082,19.91049504632164
Qatar Airways,5,4.065528767483456,18.68942465033088
Qatar Airways,9,9.320236809966973,3.5581867774108114
Qatar Airways,9,7.567575246601954,15.915830593311625
Qatar Airways,9,9.370131196580274,4.112568850891939
Qatar Airways,2,7.5905565901950185,279.5278295097509
Qatar Airways,7,5.884663220237229,15.933382568039585
Qatar Airways,6,7.668192759896316,27.8032126649386
Qatar Airways,2,2.441465368011973,22.073268400598643
Qatar Airways,10,9.321214103170878,6.787858968291225
Qatar Airways,10,9.295409502924851,7.0459049707514865
Qatar Airways,10,9.407728220480134,5.922717795198658
Qatar Airways,10,7.7380506197216,22.619493802784003
Qatar Airways,10,9.572070392753933,4.279296072460674
Qatar Airways,9,9.460737542015686,5.119306022396507
Qatar Airways,8,6.050671519117337,24.366606011033287
Qatar Airways,10,9.28596012959862,7.1403987040138075
Qatar Airways,9,9.352175541450718,3.913061571674644
Qatar Airways,9,7.708836420067675,14.346261999248059
Qatar Airways,9,6.255289918995233,30.496778677830743
Qatar Airways,8,9.31814548659209,16.47681858240113
Qatar Airways,5,6.185395239791025,23.7079047958205
Qatar Airways,9,9.05562992150029,0.6181102388921013
Qatar Airways,7,8.625889118235445,23.226987403363506
Qatar Airways,6,6.066393585953285,1.1065597658880784
Qatar Airways,10,6.171050199882637,38.289498001173634
Qatar Airways,4,4.235110182522577,5.87775456306443
Qatar Airways,1,4.289517659749343,328.95176597493435
Qatar Airways,9,7.561021273637082,15.988652515143533
Qatar Airways,10,9.339014189944804,6.609858100551963
Qatar Airways,7,6.244962426451894,10.786251050687223
Qatar Airways,9,6.0108837610274515,33.21240265525054
Qatar Airways,3,2.7811980774981553,7.2933974167281574
Qatar Airways,6,4.384882739234607,26.91862101275655
Qatar Airways,10,9.401603731986796,5.983962680132038
Qatar Airways,10,9.351561618484551,6.48438381515449
Qatar Airways,2,2.174474336860543,8.723716843027152
Qatar Airways,3,5.261073738773602,75.36912462578674
Qatar Airways,9,9.205256318452939,2.280625760588211
Qatar Airways,10,7.601458502603259,23.985414973967416
Qatar Airways,6,4.560292486436664,23.995125226055602
Qatar Airways,10,9.402415871236482,5.975841287635184
Qatar Airways,10,9.485075592931567,5.149244070684329
Qatar Airways,10,9.352055916547725,6.479440834522751
Qatar Airways,5,5.978013777585389,19.560275551707775
Qatar Airways,6,5.816839003014872,3.05268328308547
Qatar Airways,1,2.7056315981010064,170.56315981010064
Qatar Airways,10,7.825733938997443,21.74266061002557
Qatar Airways,9,7.798221494609095,13.35309450434339
Qatar Airways,3,4.4338247036937695,47.79415678979232
Qatar Airways,2,1.875918726455268,6.204063677236604
Qatar Airways,5,4.188135836800832,16.237283263983358
Qatar Airways,7,4.369483554677668,37.578806361747596
Qatar Airways,10,9.510363786596459,4.89636213403541
Qatar Airways,10,9.283419444268276,7.165805557317242
Qatar Airways,10,9.23728461976201,7.6271538023799055
Qatar Airways,7,9.25146776997877,32.16382528541101
Qatar Airways,4,2.972784677658235,25.68038305854412
Qatar Airways,2,1.9504315393312974,2.4784230334351287
Qatar Airways,5,5.441345743797622,8.826914875952436
Qatar Airways,8,9.164603422638532,14.557542782981647
Qatar Airways,5,6.576617560768965,31.532351215379304
Qatar Airways,10,9.226896012015045,7.73103987984955
Qatar Airways,9,7.800189928922309,13.331223011974341
Qatar Airways,6,7.73529699836816,28.921616639469324
Qatar Airways,10,9.38613930591765,6.138606940823497
Qatar Airways,9,6.216540407918497,30.927328800905585
Qatar Airways,2,2.7935528070346285,39.67764035173143
Qatar Airways,8,7.805150095147173,2.4356238106603367
Qatar Airways,7,9.398791523813403,34.268450340191464
Qatar Airways,10,9.29252433730303,7.074756626969699
Qatar Airways,6,5.991362948396459,0.14395086005902039
Qatar Airways,7,6.024006543348621,13.94276366644827
Qatar Airways,10,7.353310687617232,26.46689312382768
Qatar Airways,3,3.2575105181686834,8.583683938956113
Qatar Airways,10,9.391665694529477,6.083343054705228
Qatar Airways,8,7.724944788174042,3.4381901478244714
Qatar Airways,8,7.673225443284563,4.0846819589429595
Qatar Airways,4,6.162897055413281,54.07242638533203
Qatar Airways,10,9.489855410119322,5.10144589880678
Qatar Airways,10,9.503468005503626,4.965319944963742
Qatar Airways,3,4.549848896260911,51.661629875363694
Qatar Airways,1,4.680979392772092,368.0979392772092
Qatar Airways,7,9.208337144846608,31.547673497808685
Qatar Airways,6,4.633735252770021,22.771079120499653
Qatar Airways,2,1.5374945598894283,23.125272005528586
Qatar Airways,10,9.458590454850038,5.414095451499623
Qatar Airways,6,7.573111358603398,26.21852264338996
Qatar Airways,5,6.36042728646379,27.2085457292758
Qatar Airways,10,9.291603678775711,7.083963212242885
Qatar Airways,4,6.088461020275597,52.21152550688992
Qatar Airways,2,7.9975137558956355,299.87568779478175
Qatar Airways,10,9.452131431199707,5.478685688002933
Qatar Airways,10,9.555730001381132,4.4426999861886785
Qatar Airways,1,1.2184086969483143,21.840869694831433
Qatar Airways,10,7.536504641739301,24.634953582606993
Qatar Airways,5,2.9286446126212256,41.42710774757549
Qatar Airways,3,3.7937224283799456,26.457414279331516
Qatar Airways,10,9.442388066976562,5.576119330234377
Qatar Airways,10,7.716813411990156,22.83186588009844
Qatar Airways,6,3.2372060629720307,46.04656561713282
Qatar Airways,1,5.920047439271483,492.00474392714824
Qatar Airways,10,9.275908333629651,7.240916663703487
Qatar Airways,8,8.969386895588869,12.117336194860862
Qatar Airways,9,9.267993587383874,2.9777065264874856
Qatar Airways,9,7.831405068385765,12.984388129047058
Qatar Airways,9,6.166413463189403,31.48429485345108
Qatar Airways,10,9.461106581243772,5.388934187562278
Qatar Airways,8,9.431260474725423,17.89075593406779
Qatar Airways,6,5.92277523525998,1.2870794123336655
Qatar Airways,10,9.471067598104872,5.28932401895128
Qatar Airways,4,6.121045552220058,53.026138805501446
Qatar Airways,7,6.19784940364208,11.459294233684565
Qatar Airways,10,9.440253015828151,5.597469841718485
Qatar Airways,10,9.076406206706258,9.235937932937421
Qatar Airways,7,7.621563638171317,8.879480545304526
Qatar Airways,4,6.227459711385399,55.68649278463498
Qatar Airways,9,6.250754438292934,30.547172907856286
Qatar Airways,10,9.328212163695017,6.717878363049827
Qatar Airways,8,6.331680348389785,20.85399564512769
Qatar Airways,10,9.39551056405111,6.044894359488904
Qatar Airways,2,1.0466581125091488,47.667094374542565
Qatar Airways,5,5.884282369416984,17.685647388339678
Qatar Airways,10,9.428351621052816,5.7164837894718445
Qatar Airways,8,7.4140732155585605,7.324084805517995
Qatar Airways,1,1.2557186653699537,25.57186653699537
Qatar Airways,9,7.733251750348769,14.074980551680344
Qatar Airways,5,8.442710886115366,68.85421772230731
Qatar Airways,6,5.938786770189193,1.0202204968467872
Qatar Airways,5,6.106132120232494,22.122642404649877
Qatar Airways,9,7.761360969632589,13.762655892971232
Qatar Airways,10,9.298046125107406,7.019538748925936
Qatar Airways,10,9.445471286643086,5.545287133569143
Qatar Airways,9,7.893047337139345,12.299474031785056
Qatar Airways,1,1.0143431854781946,1.4343185478194576
Qatar Airways,8,9.353996294461961,16.924953680774514
Qatar Airways,4,3.0106857325776692,24.732856685558268
Qatar Airways,6,6.150164245622546,2.5027374270424265
Qatar Airways,9,9.385087754623157,4.278752829146192
Qatar Airways,10,7.6198391009029525,23.801608990970475
Qatar Airways,10,9.44149376866355,5.585062313364499
Qatar Airways,10,9.282962612044766,7.170373879552336
Qatar Airways,6,5.056458641741205,15.725689304313248
Qatar Airways,10,9.531885377642602,4.681146223573975
Qatar Airways,2,3.8408159692483483,92.04079846241741
Qatar Airways,8,6.027909536711382,24.65113079110772
Qatar Airways,10,7.768273468195343,22.317265318046573
Qatar Airways,7,7.666081396798687,9.515448525695534
Qatar Airways,6,6.2072154681284974,3.4535911354749573
Qatar Airways,4,6.558931349158533,63.97328372896332
Qatar Airways,10,9.3078544187296,6.921455812704008
Qatar Airways,10,9.515281607283542,4.847183927164576
Qatar Airways,8,5.975431108192848,25.3071111475894
Qatar Airways,8,5.84921945228447,26.884756846444123
Qatar Airways,4,3.26925005915509,18.268748521122745
Qatar Airways,10,9.460723926465622,5.392760735343778
Qatar Airways,1,6.2775929986935886,527.7592998693589
Qatar Airways,9,9.383631440032554,4.2625715559172646
Qatar Airways,2,1.0826031726053824,45.86984136973088
Qatar Airways,9,7.728759743717646,14.124891736470602
Qatar Airways,8,9.363446771133274,17.04308463916593
Qatar Airways,10,9.534028572647806,4.659714273521942
Qatar Airways,8,9.413887781540282,17.673597269253527
Qatar Airways,10,6.204869572684176,37.95130427315824
Qatar Airways,10,3.506214204150286,64.93785795849713
Qatar Airways,9,9.387613442167691,4.306816024085454
Qatar Airways,10,7.817073249329365,21.82926750670635
Qatar Airways,9,5.488054398853842,39.02161779051286
Qatar Airways,1,9.368709780758843,836.8709780758843
Qatar Airways,5,5.958745166405977,19.174903328119548
Qatar Airways,6,3.12875826035932,47.85402899401134
Qatar Airways,9,9.393998091075582,4.377756567506472
Qatar Airways,7,5.669520721717951,19.006846832600704
Qatar Airways,4,8.58518698789598,114.62967469739951
Qatar Airways,8,2.458612228799666,69.26734714000418
Qatar Airways,10,7.83589864383533,21.641013561646698
Qatar Airways,9,9.39835000332463,4.4261111480514455
Qatar Airways,9,2.8063295032479307,68.818561075023
Qatar Airways,9,9.322612934286607,3.5845881587400736
Qatar Airways,10,9.440608439506176,5.5939156049382355
Qatar Airways,5,9.118359465616384,82.36718931232768
Qatar Airways,10,9.567202782570755,4.3279721742924515
Qatar Airways,9,9.31584283107081,3.5093647896756703
Qatar Airways,10,7.728598284626791,22.714017153732087
Qatar Airways,9,9.195836662652091,2.17596291835657
Qatar Airways,10,9.360979868550213,6.390201314497865
Qatar Airways,10,6.204601430651649,37.95398569348352
Qatar Airways,8,9.488422074932501,18.605275936656263
Qatar Airways,9,7.779751523781156,13.558316402431595
Qatar Airways,8,9.48262428012947,18.532803501618368
Qatar Airways,3,9.154046978059444,205.13489926864816
Qatar Airways,10,9.371599547188115,6.2840045281188495
Qatar Airways,7,6.16764398128526,11.890800267353427
Qatar Airways,3,4.390909594691059,46.36365315636863
Qatar Airways,1,5.707257723348033,470.7257723348033
Qatar Airways,9,9.2579255280452,2.8658392005022293
Qatar Airways,9,1.143859289118442,87.29045234312842
Qatar Airways,5,9.273742159220669,85.47484318441339
Qatar Airways,7,9.460649749020265,35.15213927171806
Qatar Airways,10,7.772826026007374,22.271739739926257
Qatar Airways,10,9.48517700147705,5.148229985229502
Qatar Airways,9,7.683701646729868,14.625537258557024
Qatar Airways,8,7.840194397699452,1.9975700287568454
Qatar Airways,9,9.40467770360701,4.496418928966782
Qatar Airways,9,9.473198048445832,5.2577560938425805
Qatar Airways,3,9.453515264529624,215.1171754843208
Qatar Airways,5,4.402700611765269,11.945987764694621
Qatar Airways,10,5.425862625183217,45.74137374816783
Qatar Airways,9,7.480996082397364,16.87782130669596
Qatar Airways,3,9.376902589723844,212.56341965746148
Qatar Airways,10,9.348861762243182,6.511382377568182
Qatar Airways,9,0.9365106463580495,89.59432615157722
Qatar Airways,10,9.294097255522004,7.059027444779957
Qatar Airways,10,7.2718131158181984,27.281868841818017
Qatar Airways,10,5.668341033249154,43.31658966750846
Qatar Airways,9,4.398446646502034,51.128370594421845
Qatar Airways,10,9.315710299264754,6.842897007352455
Qatar Airways,9,9.49908358775826,5.545373197314005
Qatar Airways,8,7.8313080281884755,2.1086496476440564
Qatar Airways,4,6.1319755210272735,53.299388025681836
Qatar Airways,2,1.2029755107915878,39.85122446042061
Qatar Airways,9,0.9955912597705827,88.93787489143796
Qatar Airways,9,9.514313956824022,5.714599520266914
Qatar Airways,9,9.480830049571349,5.342556106348321
Qatar Airways,8,7.857402727170962,1.7824659103629736
Qatar Airways,8,5.944916105158154,25.68854868552307
Qatar Airways,8,9.31840776138883,16.48009701736037
Qatar Airways,9,7.793897127409101,13.401143028787763
Qatar Airways,7,7.957408944075704,13.677270629652911
Qatar Airways,8,9.32555169122286,16.56939614028574
Qatar Airways,10,7.533688271393407,24.66311728606593
Qatar Airways,9,9.385149187404274,4.27943541560304
Qatar Airways,8,9.516637500866334,18.957968760829182
Qatar Airways,9,6.10822722883903,32.13080856845522
Qatar Airways,5,9.305963042881165,86.1192608576233
Qatar Airways,9,6.751842001270775,24.97953331921361
Qatar Airways,10,9.39380888953468,6.061911104653195
Qatar Airways,9,6.017339314343411,33.14067428507322
Qatar Airways,9,9.404156650631455,4.4906294514606095
Qatar Airways,10,9.377853662864732,6.22146337135268
Qatar Airways,6,6.629465028515588,10.49108380859313
Qatar Airways,7,5.456833311509366,22.045238407009055
Qatar Airways,9,6.13093786332907,31.87846818523256
Qatar Airways,10,6.228627112074291,37.71372887925709
Qatar Airways,7,9.378279766525742,33.975425236082025
Qatar Airways,10,7.0400498505792735,29.599501494207267
Qatar Airways,6,9.45200366243992,57.533394373998654
Qatar Airways,8,9.377339741864423,17.216746773305292
Qatar Airways,1,5.966066063622152,496.6066063622152
Qatar Airways,9,0.9467036856411406,89.4810701595429
Qatar Airways,10,1.1431819347963788,88.5681806520362
Qatar Airways,9,9.409298036779253,4.547755964213923
Qatar Airways,3,7.524564291115318,150.81880970384395
Qatar Airways,8,9.313696138603238,16.421201732540467
Qatar Airways,10,9.374094273710897,6.25905726289103
Qatar Airways,9,9.249923779044593,2.7769308782732574
Qatar Airways,10,9.363547784980682,6.3645221501931815
Qatar Airways,10,9.246673942542875,7.533260574571247
Qatar Airways,8,9.048369864225634,13.104623302820428
Qatar Airways,3,9.179124919423584,205.9708306474528
Qatar Airways,10,4.489651693537162,55.10348306462838
Qatar Airways,3,8.809070139170894,193.63567130569643
Qatar Airways,10,4.3520374189777336,56.47962581022266
Qatar Airways,9,4.260193818169298,52.66451313145225
Qatar Airways,6,9.383238550514864,56.38730917524774
Qatar Airways,1,7.78023657464246,678.0236574642461
Qatar Airways,6,2.8306171366397708,52.82304772267049
Qatar Airways,1,0.9291005495668339,7.0899450433166145
Qatar Airways,1,1.4074750723785174,40.74750723785174
Qatar Airways,8,1.0546255196774823,86.81718100403147
Qatar Airways,6,9.034848998739731,50.58081664566219
Qatar Airways,10,5.700101866114442,42.998981338855586
Qatar Airways,9,9.292034802286123,3.244831136512478
Qatar Airways,6,7.675791780182206,27.929863003036772
Qatar Airways,10,3.994269093954645,60.057309060453555
Qatar Airways,10,9.471713515217436,5.282864847825639
Qatar Airways,7,4.303948485199761,38.51502164000341
Qatar Airways,10,7.882469016501556,21.17530983498444
Qatar Airways,3,2.7098541620574426,9.67152793141858
Qatar Airways,10,5.8813588048834085,41.186411951165915
Qatar Airways,10,9.44757828139252,5.5242171860748
All Nippon Airways,3,2.6461242997466896,11.795856675110345
All Nippon Airways,1,0.9433930907914869,5.660690920851308
All Nippon Airways,10,8.267956497844612,17.320435021553884
All Nippon Airways,10,9.283085907363336,7.169140926366637
All Nippon Airways,1,0.7711007973149924,22.889920268500763
All Nippon Airways,3,0.7629590697397177,74.56803100867609
All Nippon Airways,10,9.226706693822296,7.732933061777044
All Nippon Airways,8,7.8166228763367975,2.292214045790031
All Nippon Airways,7,7.553172606566844,7.9024658080977686
All Nippon Airways,6,7.572357908906435,26.20596514844058
All Nippon Airways,7,4.71499221881088,32.64296830270171
All Nippon Airways,10,9.134502870386866,8.65497129613134
All Nippon Airways,1,2.258048989430981,125.80489894309812
All Nippon Airways,10,9.292960281005504,7.070397189944958
All Nippon Airways,2,2.2007259301330504,10.03629650665252
All Nippon Airways,7,7.6284304919793495,8.97757845684785
All Nippon Airways,9,7.710075593370247,14.332493406997255
All Nippon Airways,8,5.920920765634109,25.98849042957364
All Nippon Airways,3,3.3997628571915044,13.325428573050146
All Nippon Airways,10,9.42736039834992,5.7263960165007965
All Nippon Airways,5,6.229103220063513,24.58206440127025
All Nippon Airways,10,7.8135294219307365,21.864705780692635
All Nippon Airways,7,6.240021626361032,10.856833909128115
All Nippon Airways,10,9.519425742098276,4.805742579017238
All Nippon Airways,10,9.343597927318763,6.5640207268123705
All Nippon Airways,8,7.953961053529287,0.575486830883909
All Nippon Airways,10,9.336051860765174,6.639481392348259
All Nippon Airways,2,1.0515804181962722,47.420979090186385
