Airline,Overall Rating,PredTotal_GBR,Error
Qatar Airways,10,9.560756223954215,4.392437760457852
Qatar Airways,9,8.603883016694715,4.4012998145031705
Qatar Airways,1,1.6813961555752885,68.13961555752886
Qatar Airways,10,8.419046024335561,15.809539756644392
Qatar Airways,10,9.476063394350788,5.239366056492116
Qatar Airways,5,5.13834709416008,2.7669418832016035
Qatar Airways,7,6.402559023437985,8.534871093743073
Qatar Airways,5,7.13400856751094,42.6801713502188
Qatar Airways,10,9.673693995493451,3.2630600450654867
Qatar Airways,10,9.782881508534622,2.1711849146537787
Qatar Airways,5,7.109997512678538,42.199950253570755
Qatar Airways,9,9.628781771395206,6.986464126613395
Qatar Airways,9,9.366953071263431,4.077256347371458
Qatar Airways,10,9.724495254556274,2.7550474544372605
Qatar Airways,10,9.74562175284238,2.543782471576197
Qatar Airways,6,6.5713060943815105,9.521768239691841
Qatar Airways,2,2.9207922517842917,46.039612589214585
Qatar Airways,10,9.456365875982183,5.436341240178173
Qatar Airways,10,9.545792002504744,4.542079974952564
Qatar Airways,10,9.650519759788672,3.4948024021132795
Qatar Airways,10,9.300274102822751,6.997258971772489
Qatar Airways,10,9.572084905354075,4.279150946459254
Qatar Airways,5,3.8037440128414572,23.925119743170857
Qatar Airways,10,9.186355106360617,8.13644893639383
Qatar Airways,1,1.61800274609256,61.80027460925599
Qatar Airways,2,4.2124507032774385,110.62253516387193
Qatar Airways,10,9.579074364846706,4.2092563515329395
Qatar Airways,7,6.327876340013259,9.601766571239155
Qatar Airways,10,9.288369864224235,7.116301357757652
Qatar Airways,10,9.35592272146671,6.440772785332899
Qatar Airways,10,9.554916907394963,4.450830926050369
Qatar Airways,5,4.08801325739612,18.239734852077607
Qatar Airways,1,1.628298426604807,62.82984266048071
Qatar Airways,8,8.370009461445486,4.625118268068573
Qatar Airways,2,4.758077405759467,137.90387028797335
Qatar Airways,1,4.943454720574015,394.3454720574015
Qatar Airways,4,1.576774242832147,60.580643929196334
Qatar Airways,8,8.73847627533488,9.230953441686008
Qatar Airways,10,9.338908400016672,6.610915999833279
Qatar Airways,2,1.9168918698747046,4.15540650626477
Qatar Airways,5,6.253023986056168,25.06047972112336
Qatar Airways,10,9.249998073730923,7.500019262690768
Qatar Airways,10,9.264658909963547,7.35341090036453
Qatar Airways,9,9.364336586133618,4.0481842903735314
Qatar Airways,6,4.605076663313265,23.24872227811225
Qatar Airways,9,8.848894507400352,1.6789499177738618
Qatar Airways,5,4.590452771960441,8.190944560791174
Qatar Airways,5,5.496610596019003,9.932211920380052
Qatar Airways,1,1.680920956256258,68.09209562562579
Qatar Airways,10,9.715024558255166,2.849754417448338
Qatar Airways,10,9.431028537616696,5.689714623833044
Qatar Airways,9,9.679511907249694,7.550132302774376
Qatar Airways,5,3.6172820633867295,27.65435873226541
Qatar Airways,8,8.0772979421625,0.9662242770312579
Qatar Airways,10,9.58528000902583,4.147199909741701
Qatar Airways,10,9.477387194017146,5.226128059828543
Qatar Airways,10,9.224734891674023,7.752651083259766
Qatar Airways,9,9.373336945863398,4.148188287371093
Qatar Airways,10,8.48472429507921,15.152757049207892
Qatar Airways,10,8.576692053418775,14.233079465812253
Qatar Airways,1,1.6900464110151425,69.00464110151425
Qatar Airways,3,1.8468592861285142,38.43802379571619
Qatar Airways,7,7.63958177976366,9.13688256805228
Qatar Airways,4,1.933018601749908,51.674534956252295
Qatar Airways,8,8.40366446863193,5.045805857899133
Qatar Airways,7,6.241997878257,10.828601739185714
Qatar Airways,8,7.2486386647745125,9.392016690318595
Qatar Airways,7,8.58120640153028,22.588662879003987
Qatar Airways,9,9.486677559908568,5.4075284434285305
Qatar Airways,9,9.324351835987507,3.603909288750076
Qatar Airways,10,9.590519024796556,4.094809752034436
Qatar Airways,10,9.715024558255166,2.849754417448338
Qatar Airways,10,9.715024558255166,2.849754417448338
Qatar Airways,10,9.480483165838612,5.195168341613883
Qatar Airways,1,2.1360800185541877,113.60800185541878
Qatar Airways,9,8.581441278491885,4.650652461201273
Qatar Airways,9,7.677844526362309,14.690616373752126
Qatar Airways,10,8.704847239623838,12.951527603761619
Qatar Airways,10,9.429539327464889,5.704606725351109
Qatar Airways,1,1.443128545279481,44.31285452794811
Qatar Airways,5,3.871006748678631,22.579865026427377
Qatar Airways,3,2.807574796012595,6.414173466246827
Qatar Airways,10,9.69532703988656,3.0467296011343947
Qatar Airways,10,9.724495254556274,2.7550474544372605
Qatar Airways,10,9.657064293287911,3.429357067120886
Qatar Airways,9,9.525321316113013,5.836903512366812
Qatar Airways,10,9.786952315604095,2.1304768439590482
Qatar Airways,5,9.214607449063884,84.29214898127768
Qatar Airways,10,9.506664500075221,4.93335499924779
Qatar Airways,10,9.724495254556274,2.7550474544372605
Qatar Airways,1,1.8872429040029044,88.72429040029044
Qatar Airways,10,9.579074364846706,4.2092563515329395
Qatar Airways,7,4.304043147382431,38.513669323108125
Qatar Airways,9,8.42070367487736,6.436625834695992
Qatar Airways,10,9.507260646218516,4.927393537814844
Qatar Airways,10,9.69532703988656,3.0467296011343947
Qatar Airways,9,9.61507051957561,6.834116884173448
Qatar Airways,10,9.535643114783936,4.643568852160644
Qatar Airways,9,9.786952315604095,8.74391461782328
Qatar Airways,8,8.972700817112182,12.158760213902276
Qatar Airways,10,9.697728478581434,3.022715214185663
Qatar Airways,1,1.984145197266417,98.4145197266417
Qatar Airways,5,2.12880081785156,57.4239836429688
Qatar Airways,10,9.656401082337325,3.435989176626748
Qatar Airways,10,8.446025231163375,15.539747688366248
Qatar Airways,10,9.580563574998513,4.194364250014875
Qatar Airways,8,8.68524930728676,8.565616341084503
Qatar Airways,9,8.549836245509164,5.001819494342621
Qatar Airways,10,9.403853665922469,5.96146334077531
Qatar Airways,9,7.337538232685586,18.471797414604602
Qatar Airways,10,9.53396184562289,4.660381543771095
Qatar Airways,10,9.525321316113013,4.74678683886987
Qatar Airways,10,9.525321316113013,4.74678683886987
Qatar Airways,10,9.580563574998513,4.194364250014875
Qatar Airways,10,9.77200054026648,2.279994597335193
Qatar Airways,10,9.56738406221823,4.3261593778177065
Qatar Airways,1,2.0465589635564134,104.65589635564135
Qatar Airways,10,9.396947697313596,6.030523026864039
Qatar Airways,10,9.507260646218516,4.927393537814844
Qatar Airways,10,9.724495254556274,2.7550474544372605
Qatar Airways,10,9.287020991559121,7.129790084408789
Qatar Airways,10,7.084411286875945,29.155887131240554
Qatar Airways,10,9.610349236950404,3.8965076304959645
Qatar Airways,9,9.549653200890372,6.1072577876708
Qatar Airways,10,8.544231918462254,14.557680815377463
Qatar Airways,10,9.748689569005446,2.5131043099455397
Qatar Airways,9,9.786952315604095,8.74391461782328
Qatar Airways,10,9.69532703988656,3.0467296011343947
Qatar Airways,10,9.469711616991699,5.302883830083012
Qatar Airways,10,9.510375626423626,4.896243735763743
Qatar Airways,10,8.815137329602944,11.84862670397056
Qatar Airways,10,9.500180684207217,4.998193157927826
Qatar Airways,9,9.653996477124846,7.2666275236093965
Qatar Airways,10,9.628781771395206,3.7121822860479448
Qatar Airways,10,9.669818017368678,3.301819826313217
Qatar Airways,2,3.86499049357118,93.249524678559
Qatar Airways,10,9.52108655075477,4.789134492452298
Qatar Airways,1,1.9235495834906313,92.35495834906314
Qatar Airways,8,8.629659474888577,7.870743436107208
Qatar Airways,10,9.228132856242759,7.718671437572411
Qatar Airways,10,8.615266594585684,13.847334054143161
Qatar Airways,10,9.399480986076284,6.005190139237158
Qatar Airways,10,9.460329578520648,5.39670421479352
Qatar Airways,10,8.834458100883023,11.655418991169775
Qatar Airways,10,9.69532703988656,3.0467296011343947
Qatar Airways,10,9.220085851387978,7.79914148612022
Qatar Airways,10,9.38337820954084,6.166217904591598
Qatar Airways,1,1.981343941764887,98.1343941764887
Qatar Airways,10,9.580563574998513,4.194364250014875
Qatar Airways,10,8.54617973622967,14.538202637703304
Qatar Airways,4,6.166361359233902,54.15903398084756
Qatar Airways,10,9.587081580586835,4.12918419413165
Qatar Airways,9,8.714417521956474,3.1731386449280703
Qatar Airways,2,1.8816665844533584,5.916670777332078
Qatar Airways,10,8.7018790094923,12.981209905076998
Qatar Airways,10,8.700474559777653,12.995254402223466
Qatar Airways,10,9.748689569005446,2.5131043099455397
Qatar Airways,10,9.375659373672521,6.243406263274789
Qatar Airways,9,9.65333326617426,7.259258513047326
Qatar Airways,10,9.755773882085823,2.4422611791417737
Qatar Airways,1,2.25823725012889,125.82372501288899
Qatar Airways,10,9.60732933761473,3.9267066238526915
Qatar Airways,10,9.249998073730923,7.500019262690768
Qatar Airways,9,9.74562175284238,8.284686142693115
Qatar Airways,10,9.579074364846706,4.2092563515329395
Qatar Airways,10,9.471785644468824,5.282143555311762
Qatar Airways,8,4.264648690061782,46.69189137422772
Qatar Airways,10,7.288462409992783,27.115375900072173
Qatar Airways,10,9.635431248894802,3.645687511051978
Qatar Airways,10,9.69532703988656,3.0467296011343947
Qatar Airways,10,9.468997899619866,5.310021003801335
Qatar Airways,10,9.542300828399863,4.576991716001366
Qatar Airways,1,1.9316712753912306,93.16712753912306
Qatar Airways,10,8.586609781956005,14.13390218043995
Qatar Airways,10,9.676761811656517,3.2323818834348295
Qatar Airways,10,8.210730203008877,17.89269796991123
Qatar Airways,10,9.42437745608957,5.7562254391043055
Qatar Airways,10,9.715024558255166,2.849754417448338
Qatar Airways,1,4.081722278807565,308.17222788075645
Qatar Airways,9,8.72351205388541,3.072088290162118
Qatar Airways,9,9.579074364846706,6.434159609407845
Qatar Airways,10,8.629659474888577,13.703405251114233
Qatar Airways,10,9.279104464195166,7.20895535804834
Qatar Airways,10,9.347908208145725,6.52091791854275
Qatar Airways,10,8.72351205388541,12.764879461145906
Qatar Airways,10,9.471785644468824,5.282143555311762
Qatar Airways,10,9.628781771395206,3.7121822860479448
Qatar Airways,10,9.54518513130547,4.548148686945304
Qatar Airways,10,8.210730203008877,17.89269796991123
Qatar Airways,10,8.63910927981017,13.608907201898308
Qatar Airways,10,9.479987422621926,5.200125773780737
Qatar Airways,10,9.513027818544883,4.869721814551173
Qatar Airways,8,7.747668620104042,3.1541422486994763
Qatar Airways,10,9.710291261336032,2.897087386639683
Qatar Airways,1,3.110033796764599,211.00337967645987
Qatar Airways,10,9.415855356691944,5.841446433080559
Qatar Airways,1,4.037739416976669,303.77394169766694
Qatar Airways,10,9.517859069087446,4.821409309125535
Qatar Airways,8,1.697679326308402,78.77900842114498
Qatar Airways,10,9.587631819246125,4.123681807538748
Qatar Airways,10,9.748689569005446,2.5131043099455397
Qatar Airways,10,9.480027096889254,5.199729031107463
Qatar Airways,10,9.573289974815184,4.267100251848159
Qatar Airways,10,8.622642479081955,13.773575209180446
Qatar Airways,10,9.22007862339311,7.799213766068895
Qatar Airways,9,9.342050230648693,3.800558118318816
Qatar Airways,9,9.440156780922965,4.89063089914406
Qatar Airways,10,9.573905861382585,4.260941386174153
Qatar Airways,9,8.532856733222312,5.190480741974311
Qatar Airways,10,9.481196096256808,5.188039037431924
Qatar Airways,1,2.2423279989882974,124.23279989882974
Qatar Airways,1,3.5629912550050307,256.29912550050307
Qatar Airways,10,8.73554402024258,12.6445597975742
Qatar Airways,10,9.476063394350788,5.239366056492116
Qatar Airways,5,7.55746698259724,51.1493396519448
Qatar Airways,10,9.275214469252905,7.2478553074709495
Qatar Airways,4,3.3978765510472617,15.053086223818458
Qatar Airways,10,8.69396362183082,13.060363781691802
Qatar Airways,4,3.874192385531873,3.1451903617031762
Qatar Airways,7,8.302343198036136,18.60490282908765
Qatar Airways,8,8.314954814397101,3.936935179963763
Qatar Airways,10,9.514428837138842,4.8557116286115765
Qatar Airways,9,7.847256933414555,12.80825629539383
Qatar Airways,10,9.5261574044851,4.738425955149008
Qatar Airways,1,1.7204277837219353,72.04277837219352
Qatar Airways,10,9.071942776237334,9.28057223762666
Qatar Airways,2,1.569531930385605,21.52340348071975
Qatar Airways,8,8.185422046989796,2.3177755873724504
Qatar Airways,10,9.525687276458882,4.74312723541118
Qatar Airways,1,1.6583157537494124,65.83157537494124
Qatar Airways,10,9.733737793667832,2.6626220633216846
Qatar Airways,10,9.280019245466718,7.199807545332817
Qatar Airways,3,7.053319319702959,135.11064399009865
Qatar Airways,10,9.571294086678764,4.287059133212363
Qatar Airways,10,9.339671604249249,6.603283957507512
Qatar Airways,4,3.5644155011836585,10.889612470408538
Qatar Airways,10,9.525321316113013,4.74678683886987
Qatar Airways,1,1.8198603199447185,81.98603199447186
Qatar Airways,1,1.7585290669957487,75.85290669957487
Qatar Airways,10,9.679511907249694,3.204880927503062
Qatar Airways,7,6.804489723636418,2.793003948051176
Qatar Airways,8,7.058529994116494,11.768375073543824
Qatar Airways,3,3.7195948070706244,23.986493569020812
Qatar Airways,9,6.8775303375356724,23.58299624960364
Qatar Airways,7,7.595969542326835,8.513850604669074
Qatar Airways,5,4.283308523564346,14.333829528713071
Qatar Airways,10,9.507260646218516,4.927393537814844
Qatar Airways,6,8.20533556254897,36.75559270914951
Qatar Airways,10,8.689919000488295,13.100809995117046
Qatar Airways,5,3.122679749117591,37.54640501764818
Qatar Airways,9,9.441621542132621,4.9069060236957895
Qatar Airways,10,9.148869808165884,8.511301918341161
Qatar Airways,4,4.853083795081628,21.327094877040697
Qatar Airways,10,8.776874583004295,12.231254169957051
Qatar Airways,1,2.9347101010601313,193.47101010601313
Qatar Airways,1,2.1142162769162374,111.42162769162374
Qatar Airways,9,9.507233951084816,5.635932789831284
Qatar Airways,5,7.665763807025179,53.31527614050358
Qatar Airways,1,3.263833686464474,226.38336864644742
Qatar Airways,9,9.64490194519591,7.165577168843445
Qatar Airways,10,9.275214469252905,7.2478553074709495
Qatar Airways,2,1.3761892006430099,31.190539967849507
Qatar Airways,10,9.23551719546219,7.644828045378098
Qatar Airways,9,9.366078327759261,4.067536975102905
Qatar Airways,3,3.766044421318228,25.534814043940926
Qatar Airways,10,9.367737275935244,6.322627240647556
Qatar Airways,9,8.389353378464865,6.784962461501504
Qatar Airways,8,7.236392048239366,9.545099397007927
Qatar Airways,7,6.533320875451978,6.666844636400311
Qatar Airways,3,4.060419583191983,35.34731943973277
Qatar Airways,6,6.043428241868016,0.7238040311335977
Qatar Airways,8,8.338953549804444,4.236919372555548
Qatar Airways,5,6.57266378725185,31.453275745036997
Qatar Airways,9,9.484077907671773,5.37864341857526
Qatar Airways,7,6.7477216677594924,3.6039761748643935
Qatar Airways,2,2.9832526357908153,49.16263178954077
Qatar Airways,3,6.825881510230271,127.52938367434238
Qatar Airways,10,9.69532703988656,3.0467296011343947
Qatar Airways,5,5.466594260973896,9.331885219477911
Qatar Airways,2,3.515385780136847,75.76928900684234
Qatar Airways,4,5.096398878145634,27.409971953640856
Qatar Airways,6,9.384552746940741,56.40921244901236
Qatar Airways,1,1.1792541139097983,17.92541139097983
Qatar Airways,1,1.6959213744949118,69.59213744949118
Qatar Airways,6,6.598012114286546,9.966868571442438
Qatar Airways,3,3.3019669171956623,10.065563906522074
Qatar Airways,9,9.415855356691944,4.620615074354934
Qatar Airways,9,9.40431366181782,4.492374020198003
Qatar Airways,10,6.155245993982315,38.44754006017685
Qatar Airways,6,8.104752735912196,35.079212265203275
Qatar Airways,8,8.14661714051933,1.83271425649163
Qatar Airways,1,1.5764278385064174,57.64278385064174
Qatar Airways,9,7.3605621668703085,18.215975923663237
Qatar Airways,10,9.317607023924761,6.823929760752385
Qatar Airways,2,1.447666993072536,27.616650346373195
Qatar Airways,8,8.647043760912515,8.088047011406442
Qatar Airways,9,9.399041765213186,4.4337973912576185
Qatar Airways,3,3.8957343813709673,29.857812712365575
Qatar Airways,10,9.337120557883908,6.628794421160916
Qatar Airways,1,1.5156516064565813,51.565160645658125
Qatar Airways,2,4.084691855616983,104.23459278084914
Qatar Airways,10,9.336787301343643,6.632126986563574
Qatar Airways,1,1.816414907138377,81.64149071383771
Qatar Airways,1,2.6367276757528457,163.67276757528458
Qatar Airways,2,1.689843221563939,15.507838921803053
Qatar Airways,10,9.694663828935974,3.0533617106402566
Qatar Airways,10,9.13961865846591,8.603813415340902
Qatar Airways,1,3.028448222075094,202.8448222075094
Qatar Airways,4,5.6981448322095245,42.45362080523811
Qatar Airways,9,9.15260998975436,1.695666552826225
Qatar Airways,9,9.254857790806067,2.8317532311785243
Qatar Airways,1,1.5304614021516825,53.04614021516825
Qatar Airways,2,1.7399150715521305,13.004246422393473
Qatar Airways,5,6.749599341128754,34.99198682257507
Qatar Airways,10,9.47642735358021,5.235726464197903
Qatar Airways,4,3.515454531274826,12.11363671812935
Qatar Airways,1,2.969973264274465,196.9973264274465
Qatar Airways,8,6.709578212992868,16.130272337589147
Qatar Airways,2,2.3192309202498436,15.961546012492178
Qatar Airways,7,6.5799564132309065,6.000622668129907
Qatar Airways,7,4.248240088858332,39.3108558734524
Qatar Airways,1,1.5849741228554843,58.497412285548435
Qatar Airways,2,4.8528862289809505,142.64431144904754
Qatar Airways,10,7.284156795354643,27.158432046453573
Qatar Airways,5,3.1533924542072334,36.93215091585533
Qatar Airways,3,2.9551628829713272,1.4945705676224257
Qatar Airways,3,3.1411746794684974,4.705822648949913
Qatar Airways,3,1.671957221475898,44.26809261747007
Qatar Airways,10,9.12817420041747,8.718257995825294
Qatar Airways,9,9.56738406221823,6.304267357980326
Qatar Airways,2,1.5394631267444658,23.02684366277671
Qatar Airways,7,6.430645200253571,8.133639996377553
Qatar Airways,7,7.112853716472222,1.612195949603176
Qatar Airways,10,9.71526626822696,2.8473373177303962
Qatar Airways,1,1.133669256169235,13.366925616923497
Qatar Airways,10,9.660896386316324,3.3910361368367603
Qatar Airways,10,9.601382785561274,3.986172144387261
Qatar Airways,10,9.572084905354075,4.279150946459254
Qatar Airways,10,9.570351769890287,4.296482301097129
Qatar Airways,5,6.942557181439164,38.85114362878328
Qatar Airways,9,9.543440192284448,6.038224358716092
Qatar Airways,5,2.8717042263978354,42.565915472043294
Qatar Airways,1,1.5480479132757343,54.80479132757343
Qatar Airways,7,4.523699521796557,35.37572111719204
Qatar Airways,10,9.312107913241675,6.878920867583247
Qatar Airways,9,6.954001841389015,22.733312873455386
Qatar Airways,3,4.156586271295759,38.55287570985863
Qatar Airways,9,7.991360389276383,11.207106785817967
Qatar Airways,1,7.231459721986606,623.1459721986606
Qatar Airways,5,4.156586271295759,16.86827457408482
Qatar Airways,10,9.56318918162549,4.3681081837451075
Qatar Airways,10,9.489842098313993,5.101579016860072
Qatar Airways,1,1.244048715548101,24.404871554810104
Qatar Airways,1,1.9159015913731998,91.59015913731999
Qatar Airways,10,8.284567960552076,17.15432039447924
Qatar Airways,4,5.234749486050392,30.868737151259793
Qatar Airways,4,5.418490277756768,35.4622569439192
Qatar Airways,1,1.6064441735515238,60.64441735515238
Qatar Airways,10,8.578039779881923,14.219602201180772
Qatar Airways,6,8.293116796309935,38.21861327183225
Qatar Airways,10,9.74562175284238,2.543782471576197
Qatar Airways,5,7.157467708797393,43.149354175947856
Qatar Airways,9,9.481196096256808,5.346623291742307
Qatar Airways,1,3.8806458027283757,288.0645802728376
Qatar Airways,8,8.242855537655807,3.0356942206975823
Qatar Airways,10,9.494916316630919,5.050836833690813
Qatar Airways,8,7.700138469958514,3.7482691255185774
Qatar Airways,10,8.130433258575188,18.69566741424812
Qatar Airways,9,7.482601625262155,16.859981941531615
Qatar Airways,9,9.775439172671836,8.615990807464849
Qatar Airways,10,9.659009337935764,3.40990662064236
Qatar Airways,2,1.8702478109418685,6.4876094529065735
Qatar Airways,7,8.752680268555123,25.03828955078747
Qatar Airways,7,3.944535815530019,43.64948834957115
Qatar Airways,5,4.218223753813225,15.635524923735494
Qatar Airways,4,3.992711092484713,0.182222687882172
Qatar Airways,6,7.110111250719994,18.501854178666566
Qatar Airways,6,9.315204004604729,55.25340007674547
Qatar Airways,10,9.456857405333281,5.43142594666719
Qatar Airways,7,7.901603062931864,12.880043756169483
Qatar Airways,10,9.478813540095475,5.211864599045253
Qatar Airways,8,9.67652408694266,20.95655108678325
Qatar Airways,10,9.371168753106337,6.288312468936628
Qatar Airways,7,7.92146078360739,13.163725480105574
Qatar Airways,2,1.479395334416512,26.030233279174396
Qatar Airways,10,9.449354822984454,5.506451770155465
Qatar Airways,9,9.476063394350788,5.289593270564315
Qatar Airways,10,9.348233809598174,6.5176619040182615
Qatar Airways,9,9.510375626423626,5.670840293595841
Qatar Airways,8,9.394330825502553,17.429135318781917
Qatar Airways,2,2.9172877952125154,45.86438976062577
Qatar Airways,10,9.495447387288083,5.045526127119171
Qatar Airways,10,9.399480986076284,6.005190139237158
Qatar Airways,9,8.186997423101602,9.03336196553776
Qatar Airways,9,9.019167414070777,0.2129712674530795
Qatar Airways,9,7.42440692775118,17.506589691653556
Qatar Airways,10,9.084438734898505,9.155612651014948
Qatar Airways,10,9.364336586133618,6.356634138663821
Qatar Airways,1,1.555269166868252,55.52691668682519
Qatar Airways,9,9.524158958111634,5.8239884234626045
Qatar Airways,9,8.648006249540956,3.9110416717671606
Qatar Airways,10,8.943308271127089,10.566917288729112
Qatar Airways,6,6.05003507739115,0.8339179565191627
Qatar Airways,10,9.316415431340172,6.835845686598283
Qatar Airways,10,8.563212242215384,14.367877577846162
Qatar Airways,10,9.151716640960556,8.482833590394439
Qatar Airways,3,4.251029942986732,41.700998099557744
Qatar Airways,3,4.4939190958616635,49.797303195388785
Qatar Airways,4,2.8892521903781887,27.768695240545284
Qatar Airways,5,3.7802519803493797,24.394960393012404
Qatar Airways,10,9.489493177290512,5.1050682270948755
Qatar Airways,2,3.7407730755824367,87.03865377912183
Qatar Airways,8,8.4711782720546,5.889728400682492
Qatar Airways,10,9.349368454941152,6.5063154505884855
Qatar Airways,8,8.370801465344737,4.635018316809214
Qatar Airways,2,3.108031668222444,55.4015834111222
Qatar Airways,10,8.505681477813518,14.943185221864823
Qatar Airways,9,8.462147889863452,5.976134557072754
Qatar Airways,4,1.8679386602330121,53.301533494174706
Qatar Airways,2,1.581007907584645,20.949604620767747
Qatar Airways,2,1.7280339375792457,13.598303121037713
Qatar Airways,1,1.646754731003486,64.6754731003486
Qatar Airways,8,8.716116242503512,8.951453031293898
Qatar Airways,9,4.339653049626385,51.78163278192906
Qatar Airways,9,8.526275797449308,5.26360225056324
Qatar Airways,3,1.5425095303193972,48.58301565602009
Qatar Airways,10,6.297791457587043,37.02208542412957
Qatar Airways,1,2.1002637210229316,110.02637210229315
Qatar Airways,6,3.157748183823605,47.37086360293992
Qatar Airways,5,6.402559023437985,28.051180468759704
Qatar Airways,3,1.5776793480560478,47.41068839813173
Qatar Airways,2,1.788992746281986,10.550362685900705
Qatar Airways,10,8.088126629493908,19.118733705060915
Qatar Airways,10,9.587081580586835,4.12918419413165
Qatar Airways,10,9.55189105893405,4.4810894106595
Qatar Airways,4,6.443685650119849,61.09214125299622
Qatar Airways,8,6.253023986056168,21.837200174297898
Qatar Airways,3,4.103591544218992,36.78638480729975
Qatar Airways,4,2.8722497170536077,28.19375707365981
Qatar Airways,1,1.6931708073066094,69.31708073066093
Qatar Airways,10,8.600271504350603,13.997284956493967
Qatar Airways,1,1.6509046212111516,65.09046212111515
Qatar Airways,9,7.691705872058947,14.53660142156726
Qatar Airways,10,9.06379040625346,9.362095937465398
Qatar Airways,9,8.573977016503592,4.73358870551564
Qatar Airways,9,9.700001152400915,7.7777905822323925
Qatar Airways,3,1.8805851903869777,37.31382698710075
Qatar Airways,10,9.798653835710741,2.0134616428925867
Qatar Airways,3,7.169657286873956,138.98857622913184
Qatar Airways,10,9.329620768864164,6.703792311358363
Qatar Airways,7,7.625985877371942,8.942655391027746
Qatar Airways,2,4.173902751040904,108.69513755204521
Qatar Airways,7,7.55746698259724,7.963814037103426
Qatar Airways,5,7.8631005032022685,57.26201006404538
Qatar Airways,10,9.364336586133618,6.356634138663821
Qatar Airways,8,6.999793595862008,12.502580051724898
Qatar Airways,7,8.692362431657768,24.17660616653955
Qatar Airways,10,8.357545357051379,16.424546429486213
Qatar Airways,10,9.476063394350788,5.239366056492116
Qatar Airways,2,1.7699483738364865,11.502581308175674
Qatar Airways,2,4.524844693777809,126.24223468889046
Qatar Airways,9,8.03469583062877,10.725601881902552
Qatar Airways,1,1.3931792340361295,39.31792340361295
Qatar Airways,4,5.533248890800422,38.33122227001056
Qatar Airways,10,9.419920648952717,5.8007935104728325
Qatar Airways,8,9.306393992856792,16.329924910709902
Qatar Airways,5,5.670677739936431,13.413554798728615
Qatar Airways,5,3.223826654008848,35.52346691982304
Qatar Airways,9,9.429539327464889,4.772659194054324
Qatar Airways,9,8.111284208128124,9.87461990968751
Qatar Airways,9,9.408661490384146,4.540683226490512
Qatar Airways,2,8.189816383094547,309.4908191547273
Qatar Airways,7,5.472080933395927,21.827415237201045
Qatar Airways,6,7.931619397976971,32.19365663294952
Qatar Airways,2,1.4856466573622422,25.71766713188789
Qatar Airways,10,9.34923626236069,6.507637376393092
Qatar Airways,10,9.38259607217688,6.1740392782311915
Qatar Airways,10,9.418999015758933,5.810009842410668
Qatar Airways,10,8.35871989445128,16.4128010554872
Qatar Airways,10,9.724495254556274,2.7550474544372605
Qatar Airways,9,9.535027228216535,5.944746980183721
Qatar Airways,8,6.418403225267489,19.76995968415639
Qatar Airways,10,9.519578308937183,4.804216910628174
Qatar Airways,9,9.333197915404767,3.70219906005297
Qatar Airways,9,8.516477502342449,5.372472196195016
Qatar Airways,9,6.220264904492256,30.885945505641594
Qatar Airways,8,9.380679120273188,17.258489003414844
Qatar Airways,5,6.708363452840113,34.16726905680226
Qatar Airways,9,9.251839063837382,2.7982118204153554
Qatar Airways,7,7.629166184500833,8.988088350011898
Qatar Airways,6,5.468054941837382,8.86575096937697
Qatar Airways,10,6.681532914889645,33.18467085110355
Qatar Airways,4,3.409173458662971,14.77066353342572
Qatar Airways,1,3.3319832522407684,233.19832522407685
Qatar Airways,9,8.003569756086764,11.071447154591517
Qatar Airways,10,9.327981354940217,6.720186450597829
Qatar Airways,7,6.83928766978027,2.2958904317104283
Qatar Airways,9,5.701202567151423,36.65330480942863
Qatar Airways,3,2.932634197506454,2.245526749784865
Qatar Airways,6,3.862685112770382,35.6219147871603
Qatar Airways,10,9.553630954160212,4.463690458397878
Qatar Airways,10,9.674656076683538,3.2534392331646167
Qatar Airways,2,2.0111379932408546,0.5568996620427313
Qatar Airways,3,4.283308523564346,42.77695078547821
Qatar Airways,9,9.178616366089363,1.9846262898818128
Qatar Airways,10,8.403147160257753,15.968528397422475
Qatar Airways,6,3.72268144638974,37.95530922683766
Qatar Airways,10,9.495447387288083,5.045526127119171
Qatar Airways,10,9.703288199174258,2.967118008257419
Qatar Airways,10,9.50309336221109,4.969066377889106
Qatar Airways,5,6.4566637284836625,29.13327456967325
Qatar Airways,6,4.762222209889268,20.629629835178864
Qatar Airways,1,2.3192309202498436,131.92309202498436
Qatar Airways,10,8.449716586607945,15.50283413392055
Qatar Airways,9,8.520350767829408,5.329435913006581
Qatar Airways,3,3.754450080614757,25.148336020491897
Qatar Airways,2,1.7233133237954206,13.834333810228971
Qatar Airways,5,3.496940627013992,30.061187459720156
Qatar Airways,7,3.5953670376828066,48.63761374738847
Qatar Airways,10,9.510375626423626,4.896243735763743
Qatar Airways,10,9.538264100335297,4.617358996647027
Qatar Airways,10,9.431028537616696,5.689714623833044
Qatar Airways,7,8.704847239623838,24.35496056605483
Qatar Airways,4,2.051213452735148,48.71966368162129
Qatar Airways,2,1.694583477510558,15.270826124472103
Qatar Airways,5,4.388916560037169,12.221668799256626
Qatar Airways,8,9.271678175587338,15.895977194841727
Qatar Airways,5,6.861358531998398,37.227170639967966
Qatar Airways,10,9.34006942435806,6.599305756419405
Qatar Airways,9,8.561196731779717,4.87559186911426
Qatar Airways,6,8.113927461342612,35.232124355710205
